generation,individual_index,fitness,tau,lr,layers,activations
57,7,3.4076664,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
57,8,3.3525,0.005,0.01,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
57,9,3.1826665,0.005,0.01,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
57,10,3.4018333,0.005,0.008,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
57,11,3.2745,0.005,0.01,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
58,0,3.3375,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
58,1,3.4086666,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
58,2,3.379833,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
58,3,3.2596664,0.005,0.008,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
58,4,3.3615,0.005,0.002,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
58,5,3.3968332,0.005,0.01,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
58,6,3.3695,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
58,7,3.5296664,0.01,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
58,8,3.4218333,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
58,9,3.3173332,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
58,10,3.2816665,0.005,0.01,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
58,11,2.8745,0.05,0.005,"[16, 4, 8]","[<built-in method tanh of type object at 0x1056829d0>, <function relu at 0x1070f04a0>, <built-in method sigmoid of type object at 0x1056829d0>, <function softmax at 0x1070f0cc0>]"
59,0,3.2884998,0.01,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
59,1,3.1978335,0.005,0.01,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
59,2,3.2056665,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
59,3,3.1933331,0.01,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
59,4,3.2788332,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
59,5,3.4604998,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
59,6,3.1281664,0.005,0.01,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
59,7,3.282,0.01,0.01,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
59,8,3.4718332,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
59,9,3.341,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
59,10,2.805,0.01,0.002,"[32, 4, 4, 32]","[<function softmax at 0x1070f0cc0>, <function leaky_relu at 0x1070f0900>, <function leaky_relu at 0x1070f0900>, <function relu at 0x1070f04a0>, <function softmax at 0x1070f0cc0>]"
59,11,3.2656665,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
60,0,3.3731666,0.01,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
60,1,3.3395,0.01,0.01,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
60,2,3.2685,0.01,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
60,3,3.2226665,0.01,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
60,4,2.8993332,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
60,5,3.0533333,0.001,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
60,6,3.3798332,0.02,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
60,7,3.2271664,0.01,0.01,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
60,8,3.3646665,0.01,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
60,9,3.299833,0.02,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
60,10,2.8383336,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
60,11,3.4128332,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
61,0,2.85,0.01,0.01,"[2, 32]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method tanh of type object at 0x1056829d0>]"
61,1,3.2988334,0.02,0.008,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
61,2,2.9315,0.01,0.001,"[4, 2, 16, 16]","[<function leaky_relu at 0x1070f0900>, <function relu at 0x1070f04a0>, <function softmax at 0x1070f0cc0>, <function leaky_relu at 0x1070f0900>, <function leaky_relu at 0x1070f0900>]"
61,3,3.244,0.01,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
61,4,3.391,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
61,5,3.2061665,0.02,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
61,6,3.448,0.02,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
61,7,2.9661665,0.02,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
61,8,2.8195,0.01,0.001,"[64, 4, 16]","[<function leaky_relu at 0x1070f0900>, <built-in method sigmoid of type object at 0x1056829d0>, <function relu at 0x1070f04a0>, <built-in method tanh of type object at 0x1056829d0>]"
61,9,2.9728332,0.01,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
61,10,2.9515,0.001,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
61,11,2.9178333,0.02,0.005,"[64, 2]","[<built-in method sigmoid of type object at 0x1056829d0>, <function relu at 0x1070f04a0>, <function relu at 0x1070f04a0>]"
62,0,3.2071664,0.01,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
62,1,3.358833,0.02,0.008,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
62,2,3.2178333,0.02,0.01,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
62,3,3.2476666,0.01,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
62,4,3.3061664,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
62,5,3.287,0.05,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
62,6,3.3281665,0.02,0.008,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
62,7,3.1396668,0.02,0.008,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
62,8,2.9248333,0.01,0.001,[16],"[<function leaky_relu at 0x1070f0900>, <function softmax at 0x1070f0cc0>]"
62,9,3.3376665,0.02,0.001,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
62,10,3.5193334,0.01,0.005,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
62,11,2.9481666,0.01,0.005,"[2, 2, 16, 8]","[<built-in method tanh of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function softmax at 0x1070f0cc0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>]"
63,0,3.3355,0.02,0.008,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
63,1,3.1386664,0.01,0.01,"[4, 8, 16]","[<built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <built-in method sigmoid of type object at 0x1056829d0>, <function leaky_relu at 0x1070f0900>]"
